proposed_acc,proposed_f1,proposed_kappa,proposed_js,proposed_maxdiff,knn_acc,knn_f1,true_effect,imp_effect,bias,bias_pct
0.7956971588109706,0.7801353913327809,0.6578835417205549,0.019753823758644904,0.02300598449916602,0.7656429627196584,0.7558656664006357,0.08012141449552485,0.09688854035116329,0.016767125855638443,20.92714658273409
0.7826229508196721,0.7691747712454661,0.6335629284522173,0.022495623201617975,0.026390660257039178,0.7580327868852459,0.7486223009306555,0.07964554219087888,0.09824322240636851,0.01859768021548963,23.350560124154022
0.7852869846402587,0.7731791347854532,0.637288703827579,0.02001878579970566,0.02344746394584518,0.7721907841552142,0.7652016318901097,0.07978252972242966,0.09796723812231051,0.018184708399880845,22.792845079175883
0.7850205761316873,0.770157712031102,0.6409723619379795,0.01993948581451309,0.02325125085843227,0.7581893004115227,0.7521772011874376,0.08316599446536063,0.10069201831965935,0.017526023854298717,21.0735457045469
0.7795743276687015,0.7685666063511091,0.6280218331423868,0.020730721110002674,0.02433042283920339,0.7492163009404389,0.7391752118112831,0.08040158519961071,0.10063075078414949,0.020229165584538772,25.160157644051917
0.7830575126986727,0.7706211251298467,0.634865899604042,0.021588747628841123,0.025360541548121285,0.7570047517614288,0.7481379864949078,0.08303488218011335,0.10067371072073386,0.017638828540620516,21.242673051982692
0.7830448147548941,0.7674845377951574,0.6369004527047468,0.021967369261636813,0.025409594819974513,0.7561883190422262,0.7473480369046165,0.07997695810289995,0.09827330823728403,0.018296350134384076,22.87702679419693
0.7900561612157252,0.7795450644918006,0.6486322170128729,0.02081364675477132,0.024428529382909847,0.7565246118268913,0.7496209890815878,0.08644230453658411,0.10330376936863878,0.016861464832054668,19.506033443287667
0.7878444084278768,0.7753669716499964,0.6435476404433189,0.021007404218322624,0.024624742470322758,0.7572123176661264,0.7486768336453714,0.07810873443729877,0.09701763997181109,0.018908905534512327,24.208439261925715
0.7833923398776955,0.7657254970834414,0.6327116749120207,0.023094500932355645,0.026881192975571455,0.7598970067589315,0.7513900460548945,0.08251450204059424,0.09997101049038126,0.017456508449787023,21.155685386308253
0.7788366743345383,0.7647943340576192,0.6302714850394956,0.023405302807342952,0.02722456587854416,0.7426881367071968,0.7366360170658431,0.08059808150534992,0.09692042435902884,0.016322342853678923,20.2515277644611
0.7858559153998678,0.7692222927934799,0.6387317340185127,0.01756846714507312,0.020308054547238275,0.7556179775280899,0.7425066488651346,0.08046737405584437,0.09740782963118741,0.016940455575343044,21.052576617681552
0.7734951615548631,0.7626874256329143,0.6193490736459777,0.02245170199079187,0.026243500441479495,0.7480728226996883,0.7394613724797052,0.08434475800462157,0.10340210464574454,0.019057346641122963,22.59458334100471
0.7852600684819827,0.7721541151490284,0.6373057848686469,0.019529205250751587,0.022956931227312793,0.7661829447252568,0.7560047166210734,0.07708202767826078,0.09723470022739594,0.020152672549135164,26.144450471972686
0.7846607669616519,0.7692569859850856,0.6406384905757796,0.020906562776015776,0.02433042283920339,0.7648312028843002,0.7572159672100796,0.08273547453277535,0.09921246276518636,0.016476988232411005,19.915264069566323
0.7834034293109026,0.7734012614158067,0.6344934549289658,0.021504367449849356,0.025115275188855063,0.755742478162407,0.750481898151207,0.07907716892914318,0.09812587779024906,0.01904870886110588,24.08875927029508
0.7878048780487805,0.7729200853207665,0.6429875903407208,0.02329644299464871,0.027273619150397388,0.7564227642276423,0.7501271470027909,0.0839369620803172,0.10147386426355243,0.017536902183235226,20.892943643176647
0.7815654476253516,0.767660423078917,0.6354617668914194,0.019652298738296596,0.022809771411753166,0.768492470627172,0.7590057969207971,0.0798893262865858,0.0980542060342206,0.01816487974763481,22.737555305538823
0.7759803921568628,0.7603564436127912,0.6214391486256452,0.023487344491410215,0.027273619150397305,0.7455882352941177,0.7404882359452625,0.08053291168567334,0.0975912834753736,0.017058371789700266,21.181863951821974
